title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
Tornado,tv, Drama,2006-01-01,tt0478300,4.9,465.0,AT
Tornado,tv, Thriller,2006-01-01,tt0478300,4.9,465.0,AT
Tornado,tv,Action,2006-01-01,tt0478300,4.9,465.0, CH
Tornado,tv, Drama,2006-01-01,tt0478300,4.9,465.0, CH
Tornado,tv, Thriller,2006-01-01,tt0478300,4.9,465.0, CH
Tornado,tv,Action,2006-01-01,tt0478300,4.9,465.0, DE
Tornado,tv, Drama,2006-01-01,tt0478300,4.9,465.0, DE
Tornado,tv, Thriller,2006-01-01,tt0478300,4.9,465.0, DE
The Mechanism,tv,Crime,2018-01-01,tt6873658,8.0,36890.0,Unknown
The Mechanism,tv, Drama,2018-01-01,tt6873658,8.0,36890.0,Unknown
The Mechanism,tv, Thriller,2018-01-01,tt6873658,8.0,36890.0,Unknown
H2O: Mermaid Adventures,tv,Adventure,2015-01-01,tt4610750,5.3,292.0,Unknown
H2O: Mermaid Adventures,tv, Animation,2015-01-01,tt4610750,5.3,292.0,Unknown
H2O: Mermaid Adventures,tv, Comedy,2015-01-01,tt4610750,5.3,292.0,Unknown
Vida,tv,Comedy,2018-01-01,tt7725422,7.4,3951.0,Unknown
Vida,tv, Drama,2018-01-01,tt7725422,7.4,3951.0,Unknown
Rapture,tv,Documentary,2018-01-01,tt7981052,7.1,605.0,Unknown
Rapture,tv, Music,2018-01-01,tt7981052,7.1,605.0,Unknown
The Joel McHale Show with Joel McHale,tv,Comedy,2018-01-01,tt7895706,7.1,2548.0,Unknown
The Joel McHale Show with Joel McHale,tv, Talk-Show,2018-01-01,tt7895706,7.1,2548.0,Unknown
First Team: Juventus,tv,Documentary,2018-01-01,tt7924812,7.2,2229.0,Unknown
First Team: Juventus,tv, Reality-TV,2018-01-01,tt7924812,7.2,2229.0,Unknown
First Team: Juventus,tv, Sport,2018-01-01,tt7924812,7.2,2229.0,Unknown
Re: Mind,tv,Horror,2017-01-01,tt7332652,5.0,1956.0,Unknown
Re: Mind,tv, Mystery,2017-01-01,tt7332652,5.0,1956.0,Unknown
Re: Mind,tv, Thriller,2017-01-01,tt7332652,5.0,1956.0,Unknown
Cobra Kai,tv,Action,2018-01-01,tt7221388,8.4,222855.0,Unknown
Cobra Kai,tv, Comedy,2018-01-01,tt7221388,8.4,222855.0,Unknown
Cobra Kai,tv, Drama,2018-01-01,tt7221388,8.4,222855.0,Unknown
A Discovery of Witches,tv,Drama,2018-01-01,tt2177461,7.8,67646.0,Unknown
A Discovery of Witches,tv, Fantasy,2018-01-01,tt2177461,7.8,67646.0,Unknown
A Discovery of Witches,tv, Romance,2018-01-01,tt2177461,7.8,67646.0,Unknown
Captain Tsubasa,tv,Animation,2018-01-01,tt7784442,8.1,2430.0,Unknown
Captain Tsubasa,tv, Drama,2018-01-01,tt7784442,8.1,2430.0,Unknown
Captain Tsubasa,tv, Family,2018-01-01,tt7784442,8.1,2430.0,Unknown
BG: Personal Bodyguard,tv,Drama,2018-01-01,tt7533478,6.7,491.0,Unknown
Live,tv,Comedy,2018-01-01,tt7976532,8.3,1599.0,Unknown
Live,tv, Crime,2018-01-01,tt7976532,8.3,1599.0,Unknown
Live,tv, Drama,2018-01-01,tt7976532,8.3,1599.0,Unknown
Tempted,tv,Drama,2018-01-01,tt7923816,7.1,2619.0,Unknown
Tempted,tv, Mystery,2018-01-01,tt7923816,7.1,2619.0,Unknown
Tempted,tv, Romance,2018-01-01,tt7923816,7.1,2619.0,Unknown
Hitler's Circle of Evil,tv,Biography,2018-01-01,tt6600720,8.0,5424.0,Unknown
Hitler's Circle of Evil,tv, Documentary,2018-01-01,tt6600720,8.0,5424.0,Unknown
Hitler's Circle of Evil,tv, History,2018-01-01,tt6600720,8.0,5424.0,Unknown
The Innocents,tv,Drama,2018-01-01,tt8021824,6.3,6411.0,Unknown
The Innocents,tv, Horror,2018-01-01,tt8021824,6.3,6411.0,Unknown
The Innocents,tv, Mystery,2018-01-01,tt8021824,6.3,6411.0,Unknown
La linea verticale,tv,Drama,2018-01-01,tt7863950,7.8,318.0,Unknown
Rokuhoudou Yotsuio Biyori,tv,Animation,2018-01-01,tt7725942,7.8,110.0,Unknown
Rokuhoudou Yotsuio Biyori,tv, Comedy,2018-01-01,tt7725942,7.8,110.0,Unknown
Rokuhoudou Yotsuio Biyori,tv, Drama,2018-01-01,tt7725942,7.8,110.0,Unknown
Ugly Delicious,tv,Adventure,2018-01-01,tt7907916,7.7,3843.0,Unknown
Ugly Delicious,tv, Documentary,2018-01-01,tt7907916,7.7,3843.0,Unknown
Harem,tv,Drama,2018-01-01,tt7930816,7.6,180.0,Unknown
B: The Beginning,tv,Action,2018-01-01,tt7944664,7.1,5820.0,Unknown
B: The Beginning,tv, Animation,2018-01-01,tt7944664,7.1,5820.0,Unknown
B: The Beginning,tv, Crime,2018-01-01,tt7944664,7.1,5820.0,Unknown
Cocaine Coast,tv,Crime,2018-01-01,tt6970710,7.9,4731.0,Unknown
Cocaine Coast,tv, Drama,2018-01-01,tt6970710,7.9,4731.0,Unknown
Cocaine Coast,tv, Thriller,2018-01-01,tt6970710,7.9,4731.0,Unknown
Flint Town,tv,Crime,2018-01-01,tt8004578,7.8,4143.0,Unknown
Flint Town,tv, Documentary,2018-01-01,tt8004578,7.8,4143.0,Unknown
Wild Wild Country,tv,Crime,2018-01-01,tt7768848,8.1,36604.0,Unknown
Wild Wild Country,tv, Documentary,2018-01-01,tt7768848,8.1,36604.0,Unknown
The Boss Baby: Back in Business,tv,Adventure,2018-01-01,tt7741824,6.5,4616.0,Unknown
The Boss Baby: Back in Business,tv, Animation,2018-01-01,tt7741824,6.5,4616.0,Unknown
The Boss Baby: Back in Business,tv, Comedy,2018-01-01,tt7741824,6.5,4616.0,Unknown
Uma Musume: Pretty Derby,tv,Animation,2018-01-01,tt8253268,6.7,334.0,Unknown
Uma Musume: Pretty Derby,tv, Comedy,2018-01-01,tt8253268,6.7,334.0,Unknown
Uma Musume: Pretty Derby,tv, Drama,2018-01-01,tt8253268,6.7,334.0,Unknown
Girls Incarcerated: Young and Locked Up,tv,Documentary,2018-01-01,tt8092942,7.3,1280.0,Unknown
Girls Incarcerated: Young and Locked Up,tv, Reality-TV,2018-01-01,tt8092942,7.3,1280.0,Unknown
Girls Incarcerated: Young and Locked Up,tv, Talk-Show,2018-01-01,tt8092942,7.3,1280.0,Unknown
A.I.C.O. Incarnation,tv,Action,2018-01-01,tt8116380,6.3,1475.0,Unknown
A.I.C.O. Incarnation,tv, Animation,2018-01-01,tt8116380,6.3,1475.0,Unknown
A.I.C.O. Incarnation,tv, Sci-Fi,2018-01-01,tt8116380,6.3,1475.0,Unknown
Nailed It!,tv,Game-Show,2018-01-01,tt6987788,7.4,5534.0,Unknown
Nailed It!,tv, Reality-TV,2018-01-01,tt6987788,7.4,5534.0,Unknown
Viking Women,tv,Documentary,2014-01-01,tt4677500,6.5,45.0,Unknown
SKAM Italia,tv,Drama,2018-01-01,tt8360352,7.8,2612.0,Unknown
SKAM Italia,tv, Romance,2018-01-01,tt8360352,7.8,2612.0,Unknown
Wild Italy,tv,Documentary,2014-01-01,tt6954630,7.0,17.0,Unknown
Dinotrux Supercharged,tv,Action,2017-01-01,tt7620702,6.5,137.0,Unknown
Dinotrux Supercharged,tv, Adventure,2017-01-01,tt7620702,6.5,137.0,Unknown
Dinotrux Supercharged,tv, Animation,2017-01-01,tt7620702,6.5,137.0,Unknown
Creeped Out,tv,Action,2017-01-01,tt7573024,6.6,2558.0,Unknown
Creeped Out,tv, Adventure,2017-01-01,tt7573024,6.6,2558.0,Unknown
Creeped Out,tv, Crime,2017-01-01,tt7573024,6.6,2558.0,Unknown
Sintonia,tv,Crime,2019-01-01,tt8165086,6.8,1778.0,Unknown
Sintonia,tv, Drama,2019-01-01,tt8165086,6.8,1778.0,Unknown
Sintonia,tv, Music,2019-01-01,tt8165086,6.8,1778.0,Unknown
Edha,tv,Drama,2018-01-01,tt7956274,4.9,710.0,Unknown
Edha,tv, Mystery,2018-01-01,tt7956274,4.9,710.0,Unknown
Edha,tv, Thriller,2018-01-01,tt7956274,4.9,710.0,Unknown
Steins;Gate 0,tv,Animation,2018-01-01,tt5514358,8.4,12621.0,Unknown
Steins;Gate 0,tv, Drama,2018-01-01,tt5514358,8.4,12621.0,Unknown
Steins;Gate 0,tv, Mystery,2018-01-01,tt5514358,8.4,12621.0,Unknown
Dragons: Race to the Edge,tv,Action,2015-01-01,tt4816058,8.2,9331.0,Unknown
Dragons: Race to the Edge,tv, Adventure,2015-01-01,tt4816058,8.2,9331.0,Unknown
Dragons: Race to the Edge,tv, Animation,2015-01-01,tt4816058,8.2,9331.0,Unknown
You,tv,Crime,2018-01-01,tt7335184,7.7,320446.0,Unknown
You,tv, Drama,2018-01-01,tt7335184,7.7,320446.0,Unknown
You,tv, Romance,2018-01-01,tt7335184,7.7,320446.0,Unknown
Sword Gai: The Animation,tv,Animation,2018-01-01,tt7415066,5.8,1138.0,Unknown
Sword Gai: The Animation,tv, Fantasy,2018-01-01,tt7415066,5.8,1138.0,Unknown
The Chalet,tv,Drama,2017-01-01,tt8168678,7.0,7799.0,Unknown
The Chalet,tv, Mystery,2017-01-01,tt8168678,7.0,7799.0,Unknown
The Chalet,tv, Thriller,2017-01-01,tt8168678,7.0,7799.0,Unknown
James Acaster: Repertoire,tv,Comedy,2018-01-01,tt7818686,8.4,4548.0,Unknown
Come Home,tv,Drama,2018-01-01,tt8001146,6.8,966.0,Unknown
Lost Song,tv,Adventure,2018-01-01,tt7211600,6.9,469.0,Unknown
Lost Song,tv, Animation,2018-01-01,tt7211600,6.9,469.0,Unknown
Lost Song,tv, Drama,2018-01-01,tt7211600,6.9,469.0,Unknown
Something in the Rain,tv,Drama,2018-01-01,tt8078816,8.1,9740.0,Unknown
Something in the Rain,tv, Romance,2018-01-01,tt8078816,8.1,9740.0,Unknown
The Bletchley Circle: San Francisco,tv,Crime,2018-01-01,tt7978912,6.9,3236.0,Unknown
The Bletchley Circle: San Francisco,tv, Drama,2018-01-01,tt7978912,6.9,3236.0,Unknown
The Bletchley Circle: San Francisco,tv, History,2018-01-01,tt7978912,6.9,3236.0,Unknown
Fastest Car,tv,Documentary,2018-01-01,tt8295694,7.1,1489.0,Unknown
Fastest Car,tv, Reality-TV,2018-01-01,tt8295694,7.1,1489.0,Unknown
ReBoot: The Guardian Code,tv,Action,2018-01-01,tt6849940,3.8,1336.0,Unknown
ReBoot: The Guardian Code,tv, Comedy,2018-01-01,tt6849940,3.8,1336.0,Unknown
ReBoot: The Guardian Code,tv, Drama,2018-01-01,tt6849940,3.8,1336.0,Unknown
LAST HOPE,tv,Action,2018-01-01,tt8893554,5.7,529.0,Unknown
LAST HOPE,tv, Adventure,2018-01-01,tt8893554,5.7,529.0,Unknown
LAST HOPE,tv, Animation,2018-01-01,tt8893554,5.7,529.0,Unknown
Trump: An American Dream,tv,Biography,2017-01-01,tt7596008,7.2,4864.0,Unknown
Trump: An American Dream,tv, Documentary,2017-01-01,tt7596008,7.2,4864.0,Unknown
Wotakoi: Love is Hard for Otaku,tv,Animation,2018-01-01,tt8254880,7.5,5126.0,Unknown
Wotakoi: Love is Hard for Otaku,tv, Comedy,2018-01-01,tt8254880,7.5,5126.0,Unknown
Wotakoi: Love is Hard for Otaku,tv, Romance,2018-01-01,tt8254880,7.5,5126.0,Unknown
Forest of Piano,tv,Adventure,2018-01-01,tt8043492,7.3,1240.0,Unknown
Forest of Piano,tv, Animation,2018-01-01,tt8043492,7.3,1240.0,Unknown
Forest of Piano,tv, Drama,2018-01-01,tt8043492,7.3,1240.0,Unknown
Dragon Pilot: Hisone and Masotan,tv,Animation,2018-01-01,tt8528256,6.8,641.0,Unknown
Dragon Pilot: Hisone and Masotan,tv, Fantasy,2018-01-01,tt8528256,6.8,641.0,Unknown
Dragon Pilot: Hisone and Masotan,tv, Sci-Fi,2018-01-01,tt8528256,6.8,641.0,Unknown
Kiratto Pri Chan,tv,Action,2018-01-01,tt12209234,5.8,13.0,Unknown
Kiratto Pri Chan,tv, Animation,2018-01-01,tt12209234,5.8,13.0,Unknown
Kiratto Pri Chan,tv, Comedy,2018-01-01,tt12209234,5.8,13.0,Unknown
Love Destiny,tv,Drama,2018-01-01,tt8207950,7.8,350.0,Unknown
Love Destiny,tv, Fantasy,2018-01-01,tt8207950,7.8,350.0,Unknown
Love Destiny,tv, History,2018-01-01,tt8207950,7.8,350.0,Unknown
Shigunaru,tv,Crime,2018-01-01,tt8315772,7.0,281.0,Unknown
Shigunaru,tv, Drama,2018-01-01,tt8315772,7.0,281.0,Unknown
Shigunaru,tv, Sci-Fi,2018-01-01,tt8315772,7.0,281.0,Unknown
Fugitiva,tv,Drama,2018-01-01,tt7158972,5.6,800.0,Unknown
The Confidence Man JP,tv,Comedy,2018-01-01,tt8258938,7.5,1028.0,Unknown
The Confidence Man JP,tv, Crime,2018-01-01,tt8258938,7.5,1028.0,Unknown
The Confidence Man JP,tv, Drama,2018-01-01,tt8258938,7.5,1028.0,Unknown
Bobby Kennedy for President,tv,Biography,2018-01-01,tt8200004,8.1,2162.0,Unknown
Bobby Kennedy for President,tv, Documentary,2018-01-01,tt8200004,8.1,2162.0,Unknown
Bobby Kennedy for President,tv, Drama,2018-01-01,tt8200004,8.1,2162.0,Unknown
Amo,tv,Crime,2017-01-01,tt7218736,6.4,458.0,Unknown
Amo,tv, Drama,2017-01-01,tt7218736,6.4,458.0,Unknown
Kantaro: The Sweet Tooth Salaryman,tv,Adventure,2017-01-01,tt6983520,7.5,941.0,Unknown
Kantaro: The Sweet Tooth Salaryman,tv, Comedy,2017-01-01,tt6983520,7.5,941.0,Unknown
Kantaro: The Sweet Tooth Salaryman,tv, Drama,2017-01-01,tt6983520,7.5,941.0,Unknown
Wok of Love,tv,Comedy,2018-01-01,tt8236528,7.4,1612.0,Unknown
Wok of Love,tv, Romance,2018-01-01,tt8236528,7.4,1612.0,Unknown
The Honeymoon Stand-up Special,tv,Comedy,2018-01-01,tt7698408,6.8,564.0,Unknown
Churchill's Secret Agents: The New Recruits,tv,Documentary,2018-01-01,tt8268994,7.6,667.0,Unknown
Churchill's Secret Agents: The New Recruits,tv, History,2018-01-01,tt8268994,7.6,667.0,Unknown
Churchill's Secret Agents: The New Recruits,tv, Reality-TV,2018-01-01,tt8268994,7.6,667.0,Unknown
The Governor,tv,Drama,2016-01-01,tt7128052,7.9,121.0,Unknown
Clean with Passion for Now,tv,Comedy,2018-01-01,tt7981562,7.0,2848.0,Unknown
Clean with Passion for Now,tv, Romance,2018-01-01,tt7981562,7.0,2848.0,Unknown
Spy Kids: Mission Critical,tv,Action,2018-01-01,tt6714408,4.8,483.0,Unknown
Spy Kids: Mission Critical,tv, Adventure,2018-01-01,tt6714408,4.8,483.0,Unknown
Spy Kids: Mission Critical,tv, Animation,2018-01-01,tt6714408,4.8,483.0,Unknown
Aggretsuko,tv,Animation,2018-01-01,tt8019444,8.0,7745.0,Unknown
Aggretsuko,tv, Comedy,2018-01-01,tt8019444,8.0,7745.0,Unknown
Aggretsuko,tv, Drama,2018-01-01,tt8019444,8.0,7745.0,Unknown
Luis Miguel: The Series,tv,Biography,2018-01-01,tt8045690,8.0,5272.0,Unknown
Luis Miguel: The Series,tv, Drama,2018-01-01,tt8045690,8.0,5272.0,Unknown
Luis Miguel: The Series,tv, History,2018-01-01,tt8045690,8.0,5272.0,Unknown
The Woman in White,tv,Drama,2018-01-01,tt6036728,6.8,2237.0,Unknown
The Woman in White,tv, Mystery,2018-01-01,tt6036728,6.8,2237.0,Unknown
The Woman in White,tv, Thriller,2018-01-01,tt6036728,6.8,2237.0,Unknown
The Protector,tv,Action,2018-01-01,tt7668518,6.4,38106.0,Unknown
The Protector,tv, Adventure,2018-01-01,tt7668518,6.4,38106.0,Unknown
The Protector,tv, Drama,2018-01-01,tt7668518,6.4,38106.0,Unknown
Investigation Partners,tv,Crime,2018-01-01,tt8243374,8.1,1559.0,Unknown
Investigation Partners,tv, Drama,2018-01-01,tt8243374,8.1,1559.0,Unknown
Investigation Partners,tv, Mystery,2018-01-01,tt8243374,8.1,1559.0,Unknown
We Speak Dance,tv,Documentary,2018-01-01,tt7737500,7.3,168.0,Unknown
First Wives Club,tv,Comedy,2019-01-01,tt7546362,7.5,2115.0,Unknown
First Wives Club,tv, Romance,2019-01-01,tt7546362,7.5,2115.0,Unknown
Rea(l)ove,tv,Reality-TV,2018-01-01,tt8477194,6.4,306.0,Unknown
Evil Genius: The True Story of America's Most Diabolical Bank Heist,tv,Crime,2018-01-01,tt8342862,7.5,31984.0,Unknown
Evil Genius: The True Story of America's Most Diabolical Bank Heist,tv, Documentary,2018-01-01,tt8342862,7.5,31984.0,Unknown
Another Life,tv,Adventure,2019-01-01,tt8369840,5.3,39193.0,Unknown
Another Life,tv, Drama,2019-01-01,tt8369840,5.3,39193.0,Unknown
Another Life,tv, Mystery,2019-01-01,tt8369840,5.3,39193.0,Unknown
The Break with Michelle Wolf,tv,Comedy,2018-01-01,tt8010342,5.6,1951.0,Unknown
The Break with Michelle Wolf,tv, Talk-Show,2018-01-01,tt8010342,5.6,1951.0,Unknown
,tv,Reality,2018-01-01,,,,Unknown
Chilling Adventures of Sabrina,tv,Drama,2018-01-01,tt7569592,7.4,113391.0,Unknown
Chilling Adventures of Sabrina,tv, Fantasy,2018-01-01,tt7569592,7.4,113391.0,Unknown
Chilling Adventures of Sabrina,tv, Horror,2018-01-01,tt7569592,7.4,113391.0,Unknown
Gold Stars: The Story of the FIFA World Cup Tournaments,tv,Documentary,2017-01-01,tt8262610,6.8,211.0,Unknown
Gold Stars: The Story of the FIFA World Cup Tournaments,tv, Sport,2017-01-01,tt8262610,6.8,211.0,Unknown
Caramel,tv,Comedy,2017-01-01,tt7015502,6.8,175.0,Unknown
Caramel,tv, Romance,2017-01-01,tt7015502,6.8,175.0,Unknown
Sacred Games,tv,Action,2018-01-01,tt6077448,8.5,94911.0,Unknown
Sacred Games,tv, Crime,2018-01-01,tt6077448,8.5,94911.0,Unknown
Sacred Games,tv, Drama,2018-01-01,tt6077448,8.5,94911.0,Unknown
Tuca & Bertie,tv,Animation,2019-01-01,tt8036272,7.4,8769.0,Unknown
Tuca & Bertie,tv, Comedy,2019-01-01,tt8036272,7.4,8769.0,Unknown
Kibaoh Klashers,tv,Adventure,2017-01-01,tt7492122,7.2,35.0,Unknown
Kibaoh Klashers,tv, Animation,2017-01-01,tt7492122,7.2,35.0,Unknown
Kibaoh Klashers,tv, Family,2017-01-01,tt7492122,7.2,35.0,Unknown
After Life,tv,Comedy,2019-01-01,tt8398600,8.4,159644.0,Unknown
After Life,tv, Drama,2019-01-01,tt8398600,8.4,159644.0,Unknown
The Who Was? Show,tv,Adventure,2018-01-01,tt7488702,6.7,751.0,Unknown
The Who Was? Show,tv, Comedy,2018-01-01,tt7488702,6.7,751.0,Unknown
The Who Was? Show,tv, Family,2018-01-01,tt7488702,6.7,751.0,Unknown
What's Wrong with Secretary Kim,tv,Comedy,2018-01-01,tt8242904,8.0,21460.0,Unknown
What's Wrong with Secretary Kim,tv, Mystery,2018-01-01,tt8242904,8.0,21460.0,Unknown
What's Wrong with Secretary Kim,tv, Romance,2018-01-01,tt8242904,8.0,21460.0,Unknown
Legacies,tv,Adventure,2018-01-01,tt8103070,7.2,39282.0,Unknown
Legacies,tv, Drama,2018-01-01,tt8103070,7.2,39282.0,Unknown
Legacies,tv, Fantasy,2018-01-01,tt8103070,7.2,39282.0,Unknown
The Last Dance,tv,Biography,2020-01-01,tt8420184,9.0,163694.0,Unknown
The Last Dance,tv, Documentary,2020-01-01,tt8420184,9.0,163694.0,Unknown
The Last Dance,tv, History,2020-01-01,tt8420184,9.0,163694.0,Unknown
Cinderella Chef,tv,Comedy,2018-01-01,tt9165940,7.8,87.0,Unknown
Cinderella Chef,tv, Fantasy,2018-01-01,tt9165940,7.8,87.0,Unknown
Cinderella Chef,tv, History,2018-01-01,tt9165940,7.8,87.0,Unknown
Falk,tv,Comedy,2017-01-01,tt6288298,6.3,85.0,Unknown
Falk,tv, Crime,2017-01-01,tt6288298,6.3,85.0,Unknown
Charmed,tv,Drama,2018-01-01,tt6394324,4.8,18389.0,Unknown
Charmed,tv, Fantasy,2018-01-01,tt6394324,4.8,18389.0,Unknown
Charmed,tv, Mystery,2018-01-01,tt6394324,4.8,18389.0,Unknown
She-Ra and the Princesses of Power,tv,Action,2018-01-01,tt7745956,8.1,20504.0,Unknown
She-Ra and the Princesses of Power,tv, Adventure,2018-01-01,tt7745956,8.1,20504.0,Unknown
She-Ra and the Princesses of Power,tv, Animation,2018-01-01,tt7745956,8.1,20504.0,Unknown
Explained,tv,Documentary,2018-01-01,tt8005374,8.0,10148.0,Unknown
Love Island Australia,tv,Reality-TV,2018-01-01,tt8467296,5.7,922.0,Unknown
Over Water,tv,Drama,2018-01-01,tt7281630,6.7,1453.0,Unknown
Kobiety mafii,tv,Action,2018-01-01,tt8793970,5.4,288.0,Unknown
Kobiety mafii,tv, Drama,2018-01-01,tt8793970,5.4,288.0,Unknown
Simon,tv,Adventure,2016-01-01,tt7699866,6.7,172.0,Unknown
Simon,tv, Animation,2016-01-01,tt7699866,6.7,172.0,Unknown
Simon,tv, Comedy,2016-01-01,tt7699866,6.7,172.0,Unknown
Ponysitters Club,tv,Drama,2017-01-01,tt7692572,6.0,141.0,Unknown
Ponysitters Club,tv, Family,2017-01-01,tt7692572,6.0,141.0,Unknown
November 13: Attack on Paris,tv,Crime,2018-01-01,tt8194716,8.2,3866.0,Unknown
November 13: Attack on Paris,tv, Documentary,2018-01-01,tt8194716,8.2,3866.0,Unknown
The Hollow,tv,Adventure,2018-01-01,tt6193336,7.2,5305.0,Unknown
The Hollow,tv, Animation,2018-01-01,tt6193336,7.2,5305.0,Unknown
The Hollow,tv, Drama,2018-01-01,tt6193336,7.2,5305.0,Unknown
The Great British Baking Show: The Professionals,tv,Game-Show,2016-01-01,tt5622304,6.0,413.0,Unknown
The Great British Baking Show: The Professionals,tv, Reality-TV,2016-01-01,tt5622304,6.0,413.0,Unknown
Life,tv,Drama,2018-01-01,tt8243158,7.5,1034.0,Unknown
Life,tv, Thriller,2018-01-01,tt8243158,7.5,1034.0,Unknown
Zhí jùchâng - jîmù zhî jiâ,tv,Drama,2017-01-01,tt7053684,5.4,147.0,Unknown
Zhí jùchâng - jîmù zhî jiâ,tv, Horror,2017-01-01,tt7053684,5.4,147.0,Unknown
Chambers,tv,Drama,2019-01-01,tt7949204,6.4,10101.0,Unknown
Chambers,tv, Fantasy,2019-01-01,tt7949204,6.4,10101.0,Unknown
Chambers,tv, Horror,2019-01-01,tt7949204,6.4,10101.0,Unknown
Chosen,tv,Action,2018-01-01,tt7317178,5.3,137.0,Unknown
The House of Flowers,tv,Comedy,2018-01-01,tt8387348,7.5,8769.0,Unknown
The House of Flowers,tv, Drama,2018-01-01,tt8387348,7.5,8769.0,Unknown
The Queen of Flow,tv,Drama,2018-01-01,tt8560918,7.7,1701.0,Unknown
The Queen of Flow,tv, Music,2018-01-01,tt8560918,7.7,1701.0,Unknown
The Queen of Flow,tv, Romance,2018-01-01,tt8560918,7.7,1701.0,Unknown
The Beauty and the Beasts,tv,Action,2018-01-01,tt8482122,6.7,174.0,Unknown
The Beauty and the Beasts,tv, Adventure,2018-01-01,tt8482122,6.7,174.0,Unknown
The Beauty and the Beasts,tv, Crime,2018-01-01,tt8482122,6.7,174.0,Unknown
,tv,Comedy,2015-01-01,,,,Unknown
,tv, Drama,2015-01-01,,,,Unknown
,tv,Animation,2018-01-01,,,,Unknown
,tv, Comedy,2018-01-01,,,,Unknown
,tv,Animation,2018-01-01,,,,Unknown
The Ballad of Hugo Sánchez,tv,Comedy,2018-01-01,tt8498114,6.5,930.0,Unknown
The Ballad of Hugo Sánchez,tv, Drama,2018-01-01,tt8498114,6.5,930.0,Unknown
The Ballad of Hugo Sánchez,tv, Sport,2018-01-01,tt8498114,6.5,930.0,Unknown
Bodyguard,tv,Crime,2018-01-01,tt7493974,8.0,158583.0,Unknown
Bodyguard,tv, Drama,2018-01-01,tt7493974,8.0,158583.0,Unknown
Bodyguard,tv, Thriller,2018-01-01,tt7493974,8.0,158583.0,Unknown
The Good Cop,tv,Comedy,2018-01-01,tt7183074,7.0,7353.0,Unknown
The Good Cop,tv, Crime,2018-01-01,tt7183074,7.0,7353.0,Unknown
The Good Cop,tv, Drama,2018-01-01,tt7183074,7.0,7353.0,Unknown
All About the Washingtons,tv,Comedy,2018-01-01,tt7661368,4.8,801.0,Unknown
All About the Washingtons,tv, Music,2018-01-01,tt7661368,4.8,801.0,Unknown
Kazoops!,tv,Animation,2016-01-01,tt6312916,7.1,135.0,Unknown
Kazoops!,tv, Comedy,2016-01-01,tt6312916,7.1,135.0,Unknown
Kazoops!,tv, Family,2016-01-01,tt6312916,7.1,135.0,Unknown
Sugar Rush,tv,Game-Show,2018-01-01,tt8680560,7.0,1804.0,Unknown
Sugar Rush,tv, Reality-TV,2018-01-01,tt8680560,7.0,1804.0,Unknown
New Amsterdam,tv,Drama,2018-01-01,tt7817340,7.9,52822.0,Unknown
The Comedy Lineup,tv,Comedy,2018-01-01,tt8687584,6.0,575.0,Unknown
Legend of Yun Xi,tv,Fantasy,2018-01-01,tt9053984,7.4,555.0,Unknown
Legend of Yun Xi,tv, History,2018-01-01,tt9053984,7.4,555.0,Unknown
Legend of Yun Xi,tv, Romance,2018-01-01,tt9053984,7.4,555.0,Unknown
Ainori Love Wagon: Asian Journey,tv,Game-Show,2017-01-01,tt7510930,7.0,355.0,Unknown
Ainori Love Wagon: Asian Journey,tv, Reality-TV,2017-01-01,tt7510930,7.0,355.0,Unknown
The Conners,tv,Comedy,2018-01-01,tt8595140,5.9,13430.0,Unknown
Sirius the Jaeger,tv,Action,2018-01-01,tt8565136,6.7,2512.0,Unknown
Sirius the Jaeger,tv, Animation,2018-01-01,tt8565136,6.7,2512.0,Unknown
Sirius the Jaeger,tv, History,2018-01-01,tt8565136,6.7,2512.0,Unknown
How NOT to Summon a Demon Lord,tv,Adventure,2018-01-01,tt8438524,7.0,5113.0,Unknown
How NOT to Summon a Demon Lord,tv, Animation,2018-01-01,tt8438524,7.0,5113.0,Unknown
How NOT to Summon a Demon Lord,tv, Comedy,2018-01-01,tt8438524,7.0,5113.0,Unknown
Harvey Girls Forever!,tv,Adventure,2018-01-01,tt7758552,6.7,334.0,Unknown
Harvey Girls Forever!,tv, Animation,2018-01-01,tt7758552,6.7,334.0,Unknown
Harvey Girls Forever!,tv, Comedy,2018-01-01,tt7758552,6.7,334.0,Unknown
Back Street Girls,tv,Animation,2018-01-01,tt8693818,6.6,1212.0,Unknown
Back Street Girls,tv, Comedy,2018-01-01,tt8693818,6.6,1212.0,Unknown
Baki,tv,Action,2016-01-01,tt6357658,6.8,9859.0,Unknown
Baki,tv, Animation,2016-01-01,tt6357658,6.8,9859.0,Unknown
Baki,tv, Drama,2016-01-01,tt6357658,6.8,9859.0,Unknown
Samantha!,tv,Comedy,2018-01-01,tt6626676,6.6,558.0,Unknown
Hi Score Girl,tv,Animation,2018-01-01,tt8963328,7.9,2600.0,Unknown
Hi Score Girl,tv, Comedy,2018-01-01,tt8963328,7.9,2600.0,Unknown
Hi Score Girl,tv, Romance,2018-01-01,tt8963328,7.9,2600.0,Unknown
Ghoul,tv,Drama,2018-01-01,tt5909930,7.0,15541.0,Unknown
Ghoul,tv, Fantasy,2018-01-01,tt5909930,7.0,15541.0,Unknown
Ghoul,tv, Horror,2018-01-01,tt5909930,7.0,15541.0,Unknown
